DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
386.0,115.68,2.37,128.05,2.17,-2.75,8.23,0.0
386.5,120.6,2.38,129.09,2.18,-2.49,8.23,0.01
387.0,121.69,2.39,130.65,2.18,-2.87,8.22,0.02
387.5,117.19,2.4,131.3,2.2,-3.11,8.22,0.02
388.0,117.23,2.4,130.68,2.21,-2.67,8.23,0.01
388.5,121.8,2.4,129.34,2.23,-1.62,8.23,0.0
389.0,120.64,2.39,129.01,2.24,-0.51,8.22,-0.0
389.5,120.14,2.39,129.79,2.25,0.42,8.22,-0.01
390.0,118.57,2.39,130.49,2.26,1.22,8.23,-0.01
390.5,113.69,2.39,130.71,2.27,1.58,8.23,-0.01
391.0,114.49,2.39,130.71,2.27,1.45,8.23,-0.01
391.5,116.24,2.39,130.56,2.28,1.29,8.23,-0.01
392.0,113.64,2.39,130.37,2.27,1.21,8.23,-0.0
392.5,114.35,2.4,130.41,2.24,1.24,8.23,-0.0
393.0,119.28,2.41,130.59,2.19,1.42,8.23,-0.0
393.5,124.47,2.41,131.29,2.11,1.64,8.23,-0.0
394.0,127.71,2.41,131.77,2.02,1.81,8.23,-0.0
394.5,128.87,2.41,131.46,1.95,1.81,8.22,0.0
395.0,124.75,2.41,130.96,1.92,1.69,8.23,0.0
395.5,118.88,2.4,130.79,1.97,1.6,8.23,0.01
396.0,119.97,2.4,130.96,2.12,1.65,8.22,0.01
396.5,122.6,2.41,131.43,2.39,1.68,8.23,0.01
397.0,122.35,2.42,130.62,2.8,1.2,8.23,0.01
397.5,120.13,2.45,120.67,3.35,-0.14,8.23,0.01
398.0,111.12,2.51,95.36,4.04,-1.76,8.23,0.01
398.5,86.97,2.58,70.51,4.8,-2.68,8.23,0.02
399.0,59.41,2.63,61.18,5.49,-2.97,8.23,0.01
399.5,40.74,2.66,67.89,5.8,-2.77,8.23,0.01
400.0,36.94,2.64,88.94,5.5,-2.28,8.23,0.0
400.5,42.01,2.6,105.46,4.76,-1.52,8.23,-0.0
401.0,53.72,2.55,106.57,3.94,-0.55,8.23,-0.01
401.5,72.21,2.49,102.84,3.27,0.41,8.23,-0.01
402.0,86.96,2.45,103.95,2.8,1.01,8.23,-0.0
402.5,96.28,2.43,110.64,2.5,1.33,8.22,0.0
403.0,100.88,2.43,114.07,2.36,1.45,8.23,0.0
403.5,100.03,2.43,116.07,2.39,1.0,8.23,-0.0
404.0,97.07,2.42,117.77,2.6,-0.08,8.23,0.0
404.5,93.34,2.41,117.38,2.96,-0.9,8.23,0.02
405.0,87.3,2.42,116.81,3.43,-1.25,8.23,0.04
405.5,78.45,2.47,110.57,3.88,-1.41,8.23,0.04
406.0,68.22,2.53,94.87,4.14,-1.56,8.25,0.02
406.5,58.69,2.55,82.32,4.1,-1.33,8.26,0.0
407.0,54.61,2.53,81.47,3.77,-1.09,8.28,-0.0
407.5,58.1,2.46,92.35,3.25,-1.13,8.28,0.0
408.0,66.32,2.39,105.23,2.78,-1.05,8.23,0.06
408.5,74.59,2.4,109.74,2.4,-0.45,8.19,0.15
409.0,84.79,2.42,111.22,2.06,0.47,8.18,0.19
409.5,94.31,2.41,114.97,1.84,1.29,8.18,0.18
410.0,96.2,2.42,120.61,1.71,2.15,8.18,0.18
410.5,91.15,2.42,124.75,1.64,3.37,8.18,0.14
411.0,83.57,2.39,126.08,1.6,4.76,8.18,0.07
411.5,82.94,2.38,125.6,1.56,5.67,8.18,0.03
412.0,94.62,2.38,119.71,1.53,6.08,8.18,0.01
412.5,104.39,2.38,107.76,1.52,8.17,8.18,0.0
413.0,106.51,2.37,101.74,1.56,10.38,8.18,-0.0
413.5,106.18,2.37,101.46,1.67,11.31,8.18,-0.0
414.0,103.83,2.36,101.94,1.91,11.05,8.18,-0.0
414.5,105.42,2.36,100.35,2.27,9.2,8.18,-0.0
415.0,106.1,2.4,84.57,2.72,6.48,8.18,0.0
415.5,96.34,2.47,54.24,3.18,3.55,8.18,0.0
416.0,75.56,2.56,40.23,3.76,0.18,8.18,0.0
416.5,51.22,2.64,38.27,4.44,-3.09,8.18,-0.0
417.0,37.02,2.65,46.48,5.4,-5.58,8.19,-0.01
417.5,35.37,2.63,65.26,6.31,-6.4,8.21,-0.02
418.0,43.72,2.6,76.87,6.46,-5.74,8.23,-0.01
418.5,61.41,2.57,85.46,5.82,-4.61,8.23,-0.01
419.0,69.88,2.56,89.47,4.87,-3.74,8.23,-0.0
419.5,61.57,2.56,87.97,4.09,-3.29,8.23,-0.0
420.0,58.63,2.57,85.01,3.61,-2.63,8.23,-0.0
420.5,64.94,2.57,90.03,3.25,-1.38,8.23,-0.0
421.0,71.35,2.55,105.47,2.98,-0.29,8.23,0.0
421.5,78.23,2.53,116.4,2.74,-0.16,8.22,0.0
422.0,83.39,2.5,116.32,2.55,-0.03,8.23,-0.0
422.5,88.35,2.47,112.26,2.36,1.33,8.23,-0.0
423.0,91.79,2.44,108.83,2.2,2.62,8.23,-0.0
423.5,89.07,2.42,107.54,2.08,3.41,8.23,-0.0
424.0,87.95,2.4,109.91,1.96,3.88,8.23,0.0
424.5,92.92,2.4,114.44,1.87,4.24,8.23,0.0
425.0,94.89,2.39,117.34,1.83,4.65,8.23,0.0
425.5,95.11,2.38,118.95,1.81,4.92,8.23,0.0
426.0,98.3,2.38,121.44,1.82,5.16,8.23,-0.0
426.5,101.24,2.38,124.42,1.83,5.13,8.23,-0.0
427.0,103.16,2.38,123.31,1.85,4.4,8.23,-0.0
427.5,99.63,2.38,119.92,1.86,2.5,8.23,0.0
428.0,92.85,2.4,115.7,1.88,-0.98,8.22,0.01
428.5,83.83,2.41,113.97,1.91,-5.78,8.23,0.01
429.0,69.05,2.43,113.94,1.92,-11.43,8.23,0.01
429.5,53.87,2.44,112.52,1.9,-16.41,8.23,0.01
430.0,46.26,2.46,107.02,1.86,-19.23,8.23,0.0
430.5,43.68,2.47,97.8,1.81,-20.62,8.23,-0.0
431.0,40.85,2.47,86.97,1.79,-21.97,8.23,-0.0
431.5,38.2,2.46,84.16,1.8,-23.53,8.23,-0.0
432.0,36.55,2.45,89.32,1.84,-23.89,8.23,-0.0
432.5,41.02,2.44,91.66,1.91,-22.08,8.23,-0.0
433.0,51.65,2.46,89.94,2.01,-18.65,8.22,0.0
433.5,60.8,2.48,87.87,2.18,-15.72,8.23,0.0
434.0,61.05,2.5,86.69,2.41,-15.39,8.23,0.0
434.5,56.96,2.5,86.58,2.7,-17.45,8.23,-0.0
435.0,54.22,2.5,86.14,2.93,-19.42,8.23,-0.01
435.5,50.88,2.47,85.2,3.0,-19.55,8.23,-0.01
436.0,51.11,2.31,86.01,2.93,-17.69,8.23,-0.05
436.5,57.71,1.93,97.57,2.78,-16.89,9.56,-0.14
437.0,67.9,1.57,126.06,2.62,-18.22,11.37,-0.14
437.5,75.11,1.41,150.25,2.46,-19.79,12.36,-0.04
438.0,76.79,1.36,153.84,2.31,-20.69,12.06,0.02
438.5,78.67,1.41,144.17,2.14,-21.29,11.16,0.09
439.0,81.94,1.47,127.69,2.01,-21.51,9.65,0.12
439.5,83.65,1.51,122.5,1.9,-20.05,8.9,0.13
440.0,88.63,1.62,134.49,1.84,-18.51,8.27,0.14
440.5,97.83,1.8,152.65,1.82,-17.38,7.96,0.16
441.0,107.91,2.02,160.03,1.82,-14.57,7.93,0.15
441.5,118.99,2.2,160.67,1.84,-11.09,8.04,0.1
442.0,120.23,2.3,158.79,1.85,-7.92,8.97,0.04
442.5,111.63,2.33,154.64,1.85,-5.6,8.97,0.02
443.0,110.84,2.33,148.5,1.83,-4.33,8.39,0.02
443.5,111.0,2.34,143.38,1.8,-3.08,8.1,0.03
444.0,105.64,2.36,141.9,1.77,-1.32,8.1,0.02
444.5,101.89,2.36,140.68,1.76,0.52,8.1,0.02
445.0,103.77,2.37,137.67,1.75,1.72,8.1,0.02
445.5,109.41,2.38,134.52,1.76,2.13,8.1,0.02
446.0,114.9,2.37,132.44,1.76,1.97,8.15,0.02
446.5,119.99,2.36,132.13,1.76,1.83,8.15,0.01
447.0,123.74,2.36,133.97,1.75,1.99,8.15,0.01
447.5,125.94,2.35,144.76,1.72,2.08,8.15,0.01
448.0,127.95,2.35,155.14,1.69,1.94,8.15,0.01
448.5,125.46,2.36,140.98,1.68,1.85,8.15,0.03
449.0,123.2,2.37,128.1,1.7,1.86,8.15,0.04
449.5,123.75,2.38,124.84,1.79,1.62,8.15,0.05
450.0,123.57,2.4,123.79,1.97,1.3,8.15,0.05
450.5,118.63,2.41,121.38,2.27,1.02,8.15,0.04
451.0,108.32,2.45,106.87,2.72,0.62,8.15,0.04
451.5,94.19,2.51,78.21,3.32,-0.05,8.15,0.03
452.0,76.54,2.57,55.59,4.11,-0.72,8.15,0.02
452.5,62.31,2.63,45.78,5.14,-1.3,8.15,-0.0
453.0,55.23,2.65,63.45,6.18,-1.63,8.22,-0.01
453.5,54.44,2.65,88.01,6.38,-1.67,8.22,-0.01
454.0,58.61,2.63,97.39,5.5,-1.51,8.22,-0.0
454.5,66.68,2.6,98.3,4.33,-0.9,8.3,-0.0
455.0,75.46,2.54,97.5,3.37,0.36,8.3,-0.0
455.5,81.99,2.48,97.08,2.74,2.08,8.3,-0.01
456.0,88.74,2.44,101.31,2.32,3.57,8.3,-0.0
456.5,99.51,2.42,112.17,2.06,4.45,8.3,0.0
457.0,109.87,2.42,119.72,1.91,4.74,8.3,0.01
457.5,110.45,2.42,112.3,1.82,4.18,8.3,0.01
458.0,100.96,2.44,106.41,1.8,2.65,8.3,0.01
458.5,88.55,2.47,106.81,1.82,0.47,8.3,0.01
459.0,80.91,2.48,107.94,1.89,-0.72,8.3,0.01
459.5,81.97,2.46,107.07,1.99,0.21,8.3,0.01
460.0,89.61,2.44,106.54,2.09,1.76,8.3,0.01
460.5,99.89,2.43,108.69,2.13,2.86,8.3,0.01
461.0,104.09,2.43,112.43,2.09,3.4,8.3,0.01
461.5,97.62,2.46,115.96,2.02,3.26,8.3,0.01
462.0,86.12,2.48,115.28,1.95,2.95,8.31,0.01
462.5,82.57,2.46,112.27,1.9,3.24,8.31,0.0
463.0,94.59,2.42,112.51,1.88,3.74,8.31,0.0
463.5,106.84,2.41,115.07,1.85,3.88,8.31,0.01
464.0,107.95,2.4,118.87,1.81,3.57,8.31,0.02
464.5,105.32,2.4,122.39,1.78,2.97,8.31,0.01
465.0,102.29,2.4,123.55,1.76,2.25,8.31,0.01
465.5,94.04,2.4,122.95,1.78,1.38,8.31,0.01
466.0,88.61,2.4,121.53,1.82,0.61,8.31,0.01
466.5,94.74,2.39,120.13,1.89,0.42,8.3,0.01
467.0,100.95,2.38,120.69,1.94,0.84,8.31,0.01
467.5,103.04,2.39,122.76,1.94,1.12,8.32,0.01
468.0,99.71,2.4,123.16,1.9,0.49,8.32,0.02
468.5,90.71,2.42,122.69,1.86,-0.87,8.33,0.02
469.0,88.25,2.39,121.38,1.82,-2.78,8.33,0.01
469.5,94.11,2.27,121.23,1.78,-5.57,8.53,0.0
470.0,98.0,2.09,122.77,1.73,-9.63,9.3,0.0
470.5,97.82,1.99,128.26,1.68,-13.56,9.48,0.07
471.0,98.35,2.04,136.66,1.64,-14.88,8.75,0.21
471.5,102.39,2.17,140.02,1.67,-12.74,8.38,0.31
472.0,113.58,2.27,138.38,1.76,-7.79,8.37,0.28
472.5,124.83,2.31,137.85,1.93,-2.02,8.38,0.21
473.0,129.38,2.35,134.91,2.07,2.01,8.38,0.17
473.5,123.17,2.41,128.42,2.15,3.32,8.38,0.16
474.0,106.76,2.47,120.63,2.14,2.73,8.38,0.12
474.5,90.28,2.51,118.57,2.12,1.14,8.38,0.06
475.0,77.06,2.47,119.32,2.16,-1.33,8.46,0.01
475.5,72.69,2.3,121.76,2.26,-5.08,8.63,-0.0
476.0,82.46,2.11,121.99,2.35,-9.22,9.19,0.03
476.5,97.6,2.06,114.17,2.34,-11.48,8.18,0.16
477.0,106.26,2.18,96.97,2.24,-11.21,8.17,0.28
477.5,94.86,2.35,81.25,2.17,-9.36,8.17,0.26
478.0,73.05,2.47,80.25,2.23,-7.16,8.17,0.12
478.5,68.48,2.54,87.49,2.54,-4.91,8.17,0.02
479.0,80.25,2.54,89.67,3.16,-3.07,8.17,0.0
479.5,87.54,2.52,90.18,4.18,-2.71,8.17,-0.0
480.0,84.77,2.52,89.26,5.44,-4.39,8.18,-0.0
480.5,72.9,2.55,78.18,6.85,-7.9,8.17,-0.0
481.0,54.84,2.6,61.61,8.24,-11.97,8.17,-0.0
481.5,39.86,2.64,42.52,9.29,-15.72,8.18,0.0
482.0,32.31,2.67,46.92,9.32,-18.91,8.18,0.0
482.5,27.64,2.67,74.25,8.07,-21.36,8.18,-0.0
483.0,26.23,2.66,91.78,6.31,-22.91,8.17,-0.01
483.5,28.56,2.63,100.15,4.82,-23.43,8.18,-0.01
484.0,33.64,2.58,101.69,3.76,-22.51,8.18,-0.01
484.5,45.98,2.53,100.24,3.04,-20.35,8.17,-0.01
485.0,65.7,2.48,111.13,2.54,-17.88,8.17,-0.0
485.5,85.2,2.44,138.37,2.22,-15.83,8.17,0.01
486.0,94.08,2.41,152.04,2.03,-14.17,8.17,0.01
486.5,96.49,2.4,145.22,1.92,-12.82,8.25,0.01
487.0,103.07,2.4,128.66,1.88,-11.94,8.25,0.01
487.5,111.34,2.39,120.58,1.88,-11.64,8.25,0.01
488.0,109.71,2.38,119.85,1.9,-11.58,8.25,0.0
488.5,104.76,2.37,119.85,1.93,-11.64,8.25,0.0
489.0,103.37,2.37,120.06,1.96,-11.38,8.25,-0.0
489.5,104.6,2.38,120.4,1.98,-10.29,8.26,-0.01
490.0,108.15,2.39,120.79,1.99,-8.97,8.26,-0.01
490.5,111.05,2.39,121.17,2.0,-7.91,8.26,-0.01
491.0,110.13,2.4,121.72,2.0,-7.05,8.26,-0.01
491.5,110.42,2.41,122.27,1.99,-6.32,8.27,-0.01
492.0,117.21,2.4,122.7,1.99,-5.71,8.27,-0.0
492.5,122.53,2.4,123.43,1.99,-5.0,8.28,0.0
493.0,118.47,2.4,124.3,1.99,-4.09,8.28,0.0
493.5,113.82,2.41,124.7,2.0,-3.09,8.28,0.0
494.0,113.99,2.41,124.93,1.99,-2.45,8.28,0.0
494.5,116.37,2.42,125.28,1.98,-2.1,8.28,0.01
495.0,118.81,2.43,125.46,1.95,-1.81,8.28,0.02
495.5,120.77,2.43,125.5,1.93,-1.23,8.28,0.01
496.0,122.01,2.42,125.7,1.9,-0.47,8.28,0.01
496.5,121.89,2.42,126.23,1.86,0.33,8.28,0.01
497.0,118.15,2.42,126.83,1.82,1.22,8.28,0.02
497.5,114.75,2.41,127.54,1.76,2.2,8.28,0.01
498.0,113.22,2.4,128.5,1.69,3.09,8.28,0.0
498.5,114.96,2.39,129.22,1.62,3.63,8.28,-0.0
499.0,120.77,2.38,130.18,1.57,3.9,8.25,-0.0
499.5,121.63,2.37,130.87,1.56,4.16,8.24,0.0
500.0,117.85,2.37,131.36,1.59,4.4,8.23,0.0
500.5,117.57,2.38,132.1,1.66,4.42,8.23,0.0
501.0,127.03,2.37,133.34,1.77,3.56,8.23,0.0
501.5,137.98,2.31,134.15,1.88,0.92,8.23,-0.01
502.0,138.87,2.13,133.89,1.98,-3.81,8.23,-0.03
502.5,134.88,1.92,133.05,2.08,-8.76,8.23,-0.04
503.0,136.14,1.83,132.83,2.16,-10.05,8.23,-0.02
503.5,137.03,1.89,132.7,2.24,-7.28,8.23,-0.0
504.0,127.68,2.07,131.79,2.27,-3.81,8.23,-0.01
504.5,118.57,2.25,130.19,2.23,-1.53,8.22,-0.01
505.0,111.7,2.35,128.81,2.13,-0.66,8.23,-0.01
505.5,107.64,2.37,128.41,2.01,-1.07,8.23,-0.0
506.0,108.37,2.37,128.96,1.92,-2.22,8.23,-0.0
506.5,114.62,2.38,128.93,1.86,-3.14,8.23,-0.0
507.0,123.86,2.39,127.74,1.84,-3.27,8.23,-0.0
507.5,125.53,2.4,126.87,1.87,-2.86,8.23,0.0
508.0,124.96,2.4,126.46,1.94,-2.18,8.23,0.01
508.5,124.27,2.4,126.47,2.03,-1.49,8.23,0.01
509.0,123.37,2.4,126.69,2.13,-1.09,8.23,0.0
509.5,123.86,2.42,124.89,2.24,-1.42,8.23,0.01
510.0,117.09,2.47,119.46,2.36,-2.19,8.23,0.01
510.5,107.91,2.52,113.93,2.49,-2.4,8.23,0.02
511.0,95.15,2.55,108.41,2.64,-2.58,8.23,0.03
511.5,83.2,2.56,101.77,2.8,-2.89,8.23,0.05
512.0,79.64,2.55,99.49,2.93,-2.66,8.23,0.05
512.5,72.26,2.54,101.14,3.02,-1.48,8.23,0.04
513.0,64.16,2.52,103.61,3.05,0.15,8.23,0.03
513.5,68.58,2.5,102.48,3.03,1.41,8.23,0.02
514.0,78.37,2.49,100.52,2.98,2.15,8.23,0.01
514.5,81.76,2.48,99.23,2.89,2.59,8.23,0.0
515.0,77.5,2.48,99.04,2.78,2.92,8.23,0.0
515.5,73.14,2.47,98.81,2.67,3.08,8.23,-0.0
516.0,71.84,2.46,98.93,2.55,3.05,8.23,-0.01
516.5,72.16,2.46,100.01,2.46,2.91,8.23,-0.0
517.0,72.05,2.47,101.64,2.42,2.56,8.23,0.01
517.5,71.82,2.47,103.58,2.45,1.92,8.23,0.02
518.0,74.27,2.46,106.02,2.51,1.06,8.22,0.03
518.5,76.77,2.44,109.24,2.61,0.07,8.22,0.03
519.0,80.78,2.43,111.67,2.64,-1.53,8.23,0.02
519.5,87.8,2.41,111.49,2.97,-3.83,8.23,0.01
520.0,88.23,2.42,106.28,3.16,-6.82,8.23,0.01
520.5,81.0,2.46,94.3,3.28,-10.76,8.23,0.04
521.0,71.08,2.52,81.45,3.26,-15.42,8.23,0.05
521.5,61.67,2.5,78.76,3.34,-19.78,8.26,0.02
522.0,54.52,2.29,95.43,3.19,-22.73,8.31,-0.04
522.5,49.91,1.94,121.58,2.81,-23.59,9.55,-0.09
523.0,51.41,1.73,133.85,2.75,-22.03,9.3,-0.01
523.5,61.54,1.69,131.84,2.55,-18.27,9.03,0.08
524.0,76.75,1.83,122.85,2.34,-14.3,8.52,0.18
524.5,89.57,2.01,113.89,2.35,-12.41,8.0,0.18
525.0,98.34,2.19,115.05,2.39,-11.35,8.0,0.13
525.5,106.67,2.36,122.01,2.35,-9.28,8.0,0.07
526.0,115.03,2.47,120.31,2.37,-6.43,8.0,0.04
526.5,126.99,2.52,117.51,2.31,-4.42,8.0,0.03
527.0,135.26,2.51,118.43,2.2,-3.53,8.0,0.01
527.5,135.71,2.47,120.14,2.17,-3.27,8.0,0.0
528.0,129.26,2.44,120.83,2.15,-3.66,8.0,-0.0
528.5,126.08,2.43,120.56,2.14,-4.47,8.0,-0.0
529.0,129.73,2.42,119.82,2.14,-5.5,8.0,-0.0
529.5,126.86,2.42,119.11,2.12,-7.05,8.0,0.0
530.0,116.82,2.42,118.25,2.11,-8.97,8.0,0.0
530.5,109.13,2.41,117.0,2.09,-10.56,8.0,0.01
531.0,104.76,2.41,115.22,2.06,-11.35,8.0,0.01
531.5,100.14,2.41,114.3,2.01,-11.6,7.95,0.02
532.0,99.8,2.41,114.06,1.96,-12.37,7.95,0.02
532.5,106.49,2.4,114.04,1.9,-13.86,7.95,0.02
533.0,112.35,2.39,114.38,1.83,-16.25,7.95,0.01
533.5,110.06,2.37,114.34,1.76,-19.67,7.95,0.01
534.0,104.4,2.37,114.08,1.69,-23.18,7.95,0.02
534.5,100.51,2.35,114.09,1.63,-26.09,7.95,0.02
535.0,96.51,2.33,114.76,1.59,-27.99,7.95,0.03
535.5,96.11,2.32,115.28,1.56,-28.9,7.95,0.04
536.0,93.56,2.33,115.27,1.54,-29.36,7.95,0.06
536.5,91.37,2.34,114.87,1.54,-29.35,7.95,0.07
537.0,97.3,2.35,113.52,1.56,-28.77,7.95,0.07
537.5,101.93,2.35,111.44,1.59,-28.05,7.95,0.06
538.0,102.79,2.34,109.51,1.6,-27.48,7.95,0.06
538.5,101.83,2.33,109.3,1.59,-27.45,7.95,0.06
539.0,101.81,2.33,110.4,1.54,-27.99,7.95,0.08
539.5,106.64,2.34,112.39,1.45,-29.09,7.95,0.09
540.0,107.69,2.33,115.22,1.35,-30.68,7.95,0.07
540.5,103.55,2.31,116.87,1.24,-32.66,7.95,0.06
541.0,101.36,2.28,117.32,1.16,-34.89,7.95,0.05
541.5,104.41,2.26,117.18,1.09,-36.67,7.95,0.05
542.0,109.46,2.25,116.45,1.04,-37.48,7.95,0.07
542.5,101.91,2.26,115.9,1.01,-37.68,7.95,0.1
543.0,90.67,2.27,115.16,0.99,-37.72,7.95,0.12
543.5,90.53,2.26,114.61,0.98,-37.73,7.95,0.12
544.0,92.55,2.26,114.42,0.98,-37.41,7.95,0.12
544.5,87.43,2.26,114.22,0.99,-36.73,7.96,0.11
545.0,82.15,2.28,114.35,1.02,-36.46,7.96,0.1
545.5,81.58,2.3,113.96,1.07,-36.8,7.98,0.07
546.0,82.12,2.32,113.06,1.17,-37.31,7.99,0.06
546.5,84.44,2.32,112.12,1.23,-37.46,8.0,0.06
547.0,94.2,2.31,110.79,1.25,-36.5,8.0,0.08
547.5,104.67,2.3,109.39,1.24,-34.44,8.0,0.09
548.0,108.17,2.31,108.38,1.21,-32.77,8.0,0.08
548.5,112.37,2.32,108.92,1.19,-32.6,8.0,0.06
549.0,113.9,2.31,110.83,1.19,-33.79,8.0,0.04
549.5,104.35,2.29,112.66,1.21,-35.03,8.0,0.03
550.0,93.82,2.28,114.16,1.25,-35.34,8.0,0.04
550.5,85.38,2.28,115.23,1.27,-34.38,8.0,0.05
551.0,80.88,2.29,115.44,1.26,-32.91,8.0,0.07
551.5,85.59,2.31,114.96,1.25,-32.56,8.0,0.08
552.0,90.95,2.33,114.43,1.26,-33.19,8.0,0.09
552.5,87.81,2.33,114.23,1.29,-33.41,8.0,0.08
553.0,81.52,2.32,114.21,1.36,-32.71,8.0,0.06
553.5,77.27,2.32,114.21,1.44,-31.24,8.0,0.06
554.0,78.34,2.32,114.21,1.5,-29.67,8.0,0.06
554.5,82.0,2.33,114.26,1.53,-28.56,8.0,0.07
555.0,84.22,2.33,114.66,1.55,-28.25,8.0,0.07
555.5,86.33,2.32,115.74,1.57,-28.32,8.0,0.05
556.0,89.21,2.31,117.01,1.57,-27.89,8.0,0.03
556.5,94.45,2.3,118.09,1.56,-26.67,8.0,0.02
557.0,97.5,2.3,118.76,1.54,-25.02,8.0,0.03
557.5,95.73,2.3,118.22,1.5,-23.86,8.0,0.04
558.0,94.48,2.31,116.71,1.46,-23.67,8.0,0.05
558.5,100.76,2.31,115.64,1.46,-24.41,8.0,0.05
559.0,109.52,2.31,115.51,1.48,-26.44,8.0,0.04
559.5,104.69,2.32,115.28,1.51,-29.14,8.0,0.04
560.0,99.12,2.34,114.59,1.56,-30.15,8.07,0.05
560.5,100.79,2.35,114.08,1.61,-29.14,8.07,0.05
561.0,99.65,2.35,113.89,1.65,-27.23,8.07,0.04
561.5,98.8,2.35,114.25,1.71,-24.96,8.08,0.03
562.0,103.55,2.35,114.94,1.76,-22.47,8.08,0.01
562.5,108.15,2.36,115.46,1.83,-20.62,8.08,0.01
563.0,107.27,2.37,115.49,1.88,-20.38,8.08,0.01
563.5,106.09,2.35,115.21,1.9,-20.9,8.07,0.0
564.0,102.31,2.34,115.37,1.9,-22.11,8.08,0.01
564.5,96.82,2.33,115.93,1.88,-23.45,8.08,0.01
565.0,90.44,2.32,116.4,1.86,-23.95,8.08,0.01
565.5,88.5,2.32,116.77,1.84,-23.5,8.07,0.02
566.0,92.85,2.33,116.2,1.83,-22.93,8.07,0.02
566.5,95.02,2.33,115.42,1.82,-22.74,8.07,0.01
567.0,93.86,2.33,115.02,1.82,-22.43,8.08,0.0
567.5,95.33,2.33,115.33,1.83,-22.17,8.08,0.01
568.0,95.98,2.34,115.44,1.84,-22.25,8.08,0.02
568.5,95.55,2.34,114.93,1.86,-22.31,8.07,0.02
569.0,100.82,2.33,114.26,1.87,-22.31,8.08,0.02
569.5,106.76,2.33,113.93,1.88,-22.92,8.08,0.01
570.0,103.8,2.34,114.41,1.88,-24.3,8.07,0.01
570.5,100.6,2.35,115.01,1.87,-25.24,8.07,0.02
571.0,103.24,2.36,114.51,1.86,-25.4,8.08,0.02
571.5,105.57,2.36,113.33,1.84,-25.37,8.07,0.01
572.0,107.8,2.35,112.78,1.82,-25.15,8.07,0.02
572.5,109.18,2.33,112.76,1.8,-24.79,8.15,0.03
573.0,109.51,2.32,113.13,1.79,-24.28,8.15,0.03
573.5,106.95,2.32,113.98,1.78,-23.67,8.15,0.03
574.0,103.21,2.33,114.49,1.79,-22.79,8.15,0.04
574.5,99.66,2.35,114.23,1.8,-21.2,8.15,0.04
575.0,97.85,2.36,114.04,1.82,-19.43,8.15,0.02
575.5,101.53,2.36,114.18,1.84,-18.56,8.03,0.01
576.0,105.85,2.36,113.84,1.85,-19.2,8.02,0.01
576.5,105.23,2.36,113.68,1.85,-21.18,8.0,0.04
577.0,101.49,2.37,113.8,1.84,-22.87,8.0,0.06
577.5,101.78,2.38,113.61,1.82,-23.61,8.0,0.05
578.0,103.95,2.36,113.28,1.81,-24.39,8.0,0.02
578.5,107.01,2.34,112.93,1.8,-24.92,8.0,0.0
579.0,107.79,2.33,112.95,1.79,-24.23,8.0,-0.0
579.5,103.52,2.33,113.46,1.8,-22.77,8.0,-0.0
580.0,99.58,2.33,113.98,1.81,-21.79,8.0,0.0
580.5,98.92,2.35,114.16,1.82,-22.05,8.0,0.02
581.0,100.02,2.36,114.03,1.83,-22.84,8.0,0.04
581.5,99.5,2.36,113.84,1.84,-22.97,8.0,0.05
582.0,100.5,2.36,113.8,1.86,-22.26,8.0,0.05
582.5,103.06,2.37,113.43,1.89,-20.96,8.0,0.05
583.0,105.17,2.37,112.95,1.92,-19.21,8.0,0.05
583.5,108.01,2.36,112.93,1.94,-17.23,8.0,0.04
584.0,109.55,2.36,113.21,1.94,-15.51,8.0,0.04
584.5,109.22,2.38,113.03,1.93,-14.76,8.0,0.04
585.0,107.19,2.38,112.38,1.92,-15.52,8.0,0.04
585.5,102.15,2.36,112.23,1.9,-17.63,8.0,0.03
586.0,104.74,2.34,112.71,1.89,-19.9,8.0,0.03
586.5,109.99,2.34,113.25,1.88,-21.38,8.0,0.04
587.0,107.68,2.35,113.61,1.88,-22.06,8.0,0.05
587.5,105.18,2.36,113.83,1.88,-22.02,8.0,0.05
588.0,104.04,2.37,113.84,1.88,-21.29,8.0,0.06
588.5,102.42,2.38,114.05,1.89,-20.21,8.0,0.06
589.0,103.53,2.38,114.36,1.9,-19.59,8.0,0.06
589.5,112.45,2.37,114.55,1.9,-19.69,8.0,0.05
590.0,118.23,2.36,114.41,1.91,-20.36,8.0,0.05
590.5,109.11,2.36,114.46,1.92,-21.18,8.0,0.05
591.0,102.0,2.36,114.96,1.93,-21.59,8.03,0.06
591.5,106.95,2.35,115.48,1.94,-21.66,8.05,0.06
592.0,111.5,2.34,115.69,1.95,-21.6,8.07,0.05
592.5,112.07,2.34,115.73,1.96,-21.47,8.11,0.04
593.0,111.87,2.35,115.89,1.95,-21.12,8.11,0.03
593.5,109.02,2.36,116.08,1.94,-20.29,8.11,0.03
594.0,112.66,2.36,116.07,1.93,-19.39,8.11,0.02
594.5,118.27,2.36,116.08,1.91,-19.29,8.11,0.01
595.0,114.24,2.35,115.87,1.88,-20.31,8.12,0.01
595.5,109.74,2.34,115.55,1.85,-22.03,8.15,0.01
596.0,112.34,2.33,115.34,1.83,-23.43,8.15,0.01
596.5,111.77,2.33,115.31,1.83,-23.77,8.15,0.01
597.0,104.09,2.33,114.91,1.83,-23.3,8.15,0.02
